freq_MHz,pri_us,pw_us,doa_deg,amp_dB,toa_us,Emitter_ID
10288.180408529914,5074.216057225236,3.136584815967254,169.686600338412,-30.400079254414322,559120.6835935172,4
10288.187592239705,5074.216057225236,3.136584815967254,171.29891124896946,-28.72593770466144,564194.8996507424,4
10287.542037314142,5074.216057225236,3.136584815967254,168.5831277051767,-30.383678459943216,569269.1157079677,4
10287.142262119645,5074.216057225236,3.136584815967254,167.8386215387933,-31.89416908107643,574343.3317651929,4
10287.442936850319,5074.216057225236,3.136584815967254,170.56962786488606,-31.127714979012758,579417.5478224182,4
10287.503265957264,5074.216057225236,3.136584815967254,170.06286269724885,-30.72177884622873,584491.7638796434,4
10288.226116571317,5074.216057225236,3.136584815967254,168.45184578737613,-32.074362429139505,589565.9799368687,4
10288.250655375481,5074.216057225236,3.136584815967254,167.6285910926488,-30.782967679710545,594640.1959940939,4
10287.65032126921,5074.216057225236,3.136584815967254,169.37537150928642,-30.828419357907563,599714.4120513191,4
10287.9529294225,5074.216057225236,3.136584815967254,167.6194679643022,-28.272126371026843,604788.6281085444,4
10287.416730967867,5074.216057225236,3.136584815967254,170.38140548095717,-30.12264074379335,609862.8441657696,4
10288.087250520766,5074.216057225236,3.136584815967254,169.53444462185914,-32.1527870485855,614937.0602229949,4
10288.499992837718,5074.216057225236,3.136584815967254,168.6690805694525,-29.06207582699631,620011.2762802201,4
10287.941178853986,5074.216057225236,3.136584815967254,168.80550347764898,-31.56369057326913,625085.4923374454,4
10287.634042153828,5074.216057225236,3.136584815967254,169.60233879840354,-31.58038875980232,630159.7083946706,4
10287.021497061944,5074.216057225236,3.136584815967254,168.32247615107838,-29.43246908351052,635233.9244518959,4
10288.907442375244,5074.216057225236,3.136584815967254,168.5026093690247,-31.82130313995704,640308.1405091211,4
10287.845232304679,5074.216057225236,3.136584815967254,169.36388055114904,-29.694577325034114,645382.3565663464,4
10289.084117460736,5074.216057225236,3.136584815967254,169.40687385872025,-28.617012834754025,650456.5726235716,4
10287.7853341257,5074.216057225236,3.136584815967254,169.266590851262,-30.8653571925933,655530.7886807969,4
11420.221702373994,2480.6585912225687,17.752103669103676,32.872128135347346,-75.66261486072106,195668.32130200297,3
10814.007545929113,2480.6585912225687,17.752103669103676,35.52892708061327,-76.84018808728854,198148.97989322554,3
9896.475294105952,2480.6585912225687,17.752103669103676,34.02725635396773,-73.96877342026178,200629.6384844481,0
11421.12440496844,2480.6585912225687,17.752103669103676,35.0596795288366,-75.39981364830831,203110.29707567068,3
10814.140683194571,2480.6585912225687,17.752103669103676,34.35861925094491,-75.21098701375443,205590.95566689325,3
9896.395207910722,2480.6585912225687,17.752103669103676,33.966317861671655,-75.79536030618966,208071.61425811582,0
11421.899094716655,2480.6585912225687,17.752103669103676,34.558646451202684,-73.82402989318255,210552.2728493384,3
10814.012529770682,2480.6585912225687,17.752103669103676,36.0295491513379,-77.3621345088504,213032.93144056096,3
9896.619423801783,2480.6585912225687,17.752103669103676,34.484832983166214,-75.12905484159286,215513.59003178353,0
11421.530986284119,2480.6585912225687,17.752103669103676,33.68839352632436,-75.90304764398674,217994.2486230061,3
10814.336755141623,2480.6585912225687,17.752103669103676,34.746117873702666,-75.05303122336285,220474.90721422868,3
9896.34886155167,2480.6585912225687,17.752103669103676,34.79611565211489,-75.10274718845129,222955.56580545125,0
11422.248767103449,2480.6585912225687,17.752103669103676,34.52614461860525,-76.23904172024997,225436.22439667382,3
10814.351346999996,2480.6585912225687,17.752103669103676,34.6438093818049,-74.79967644389444,227916.8829878964,3
9896.684865552319,2480.6585912225687,17.752103669103676,34.01384315999042,-74.13238181353948,230397.54157911896,0
11421.54655034961,2480.6585912225687,17.752103669103676,34.44361315785168,-75.6122393617618,232878.20017034153,3
10814.522596918481,2480.6585912225687,17.752103669103676,34.99529262866883,-74.58463036033987,235358.8587615641,3
9897.102071167303,2480.6585912225687,17.752103669103676,35.20199458383597,-75.38904286769514,237839.51735278667,0
11422.183312529676,2480.6585912225687,17.752103669103676,33.58624902008818,-75.08588035683945,240320.17594400924,3
10814.56636599291,2480.6585912225687,17.752103669103676,33.993511741674354,-74.81488968389098,242800.8345352318,3
10527.660908587724,3793.782087913279,15.367327813205161,242.7349896969981,-63.579019504351116,1504749.05887536,8
10526.900221493455,3793.782087913279,15.367327813205161,242.18244874592756,-64.24393444301631,1508542.8409632733,8
10527.836408545907,3793.782087913279,15.367327813205161,241.95958680623167,-64.39226992829671,1512336.6230511866,8
10527.188155758371,3793.782087913279,15.367327813205161,242.51957564200944,-64.13049728430818,1516130.4051390998,8
10526.937738481414,3793.782087913279,15.367327813205161,242.35033139922572,-63.32180616039548,1519924.187227013,8
10527.095377091511,3793.782087913279,15.367327813205161,241.6356058821155,-63.334722794146565,1523717.9693149263,8
10526.62480650845,3793.782087913279,15.367327813205161,240.69918041335725,-64.28521695275664,1527511.7514028396,8
10527.242125103341,3793.782087913279,15.367327813205161,242.41755175333182,-62.09141651455465,1531305.5334907528,8
10527.777678490798,3793.782087913279,15.367327813205161,241.9467056577704,-63.58578893940689,1535099.315578666,8
10526.847583996878,3793.782087913279,15.367327813205161,242.08813105174144,-63.85543137042434,1538893.0976665793,8
10527.510207959367,3793.782087913279,15.367327813205161,241.27941324418148,-63.04742621726303,1542686.8797544925,8
10528.1152181357,3793.782087913279,15.367327813205161,241.99788403927695,-63.16506100940526,1546480.6618424058,8
10527.693920675054,3793.782087913279,15.367327813205161,241.70542371584799,-63.342680249693785,1550274.443930319,8
10527.355144879588,3793.782087913279,15.367327813205161,242.20432028628267,-64.33978251535967,1554068.2260182323,8
10527.361103766327,3793.782087913279,15.367327813205161,242.60464247897926,-62.11562912370916,1557862.0081061455,8
10527.82848409224,3793.782087913279,15.367327813205161,244.25982664524537,-64.33412029439225,1561655.7901940588,8
10527.785008997558,3793.782087913279,15.367327813205161,242.28998619347217,-61.37696979828653,1565449.572281972,8
10526.94469953652,3793.782087913279,15.367327813205161,241.26692234555304,-64.16616537694823,1569243.3543698853,8
10526.286900817042,3793.782087913279,15.367327813205161,241.58088916605305,-64.3259053930579,1573037.1364577985,8
10527.424045572436,3793.782087913279,15.367327813205161,242.44840016351097,-61.69060189228831,1576830.9185457118,8
9238.181490191271,5762.127308541534,34.551827455140085,328.9709448827279,-72.17889613623804,1162325.2423616527,6
9237.525556629225,3666.556230953917,34.551827455140085,327.8258014534302,-70.34205177286296,1168087.369670194,1
9237.802572222929,5762.127308541534,34.551827455140085,329.36996988586105,-71.61048612074522,1171753.925901148,6
9238.72672225118,3666.556230953917,34.551827455140085,328.1524695100594,-72.35352872472474,1177516.0532096894,1
9238.929895138499,5762.127308541534,34.551827455140085,328.1590217705889,-71.70272349695227,1181182.6094406433,6
9238.514242961115,3666.556230953917,34.551827455140085,328.8579388008688,-71.05629656851734,1186944.7367491848,1
9237.43510416884,5762.127308541534,34.551827455140085,327.2965508857074,-72.52568198422425,1190611.2929801387,6
9237.720925030688,3666.556230953917,34.551827455140085,327.0616826523797,-72.54017694390613,1196373.4202886801,1
9238.278439516738,5762.127308541534,34.551827455140085,328.4281957050331,-71.87078899939954,1200039.976519634,6
9237.89744897603,3666.556230953917,34.551827455140085,329.2092496664369,-71.96071909340527,1205802.1038281755,1
9238.57900140547,5762.127308541534,34.551827455140085,327.36446028723446,-71.45544023280335,1209468.6600591294,6
9238.781509397464,3666.556230953917,34.551827455140085,325.3249984080989,-72.52423831657951,1215230.7873676708,1
9238.407336233233,5762.127308541534,34.551827455140085,329.14660149146596,-71.66603948480893,1218897.3435986247,6
9238.13525150996,3666.556230953917,34.551827455140085,329.5443648810066,-70.59515964216662,1224659.4709071661,1
9237.676174176788,5762.127308541534,34.551827455140085,328.050197397904,-71.50898403061991,1228326.02713812,6
9238.969764832318,3666.556230953917,34.551827455140085,328.79985693382605,-71.97272913265707,1234088.1544466615,1
9238.220502309714,5762.127308541534,34.551827455140085,326.0499029285494,-70.90052454812809,1237754.7106776154,6
9238.433331539673,3666.556230953917,34.551827455140085,329.1459428510084,-72.01320233102996,1243516.8379861568,1
9238.17448567959,5762.127308541534,34.551827455140085,327.45244806850354,-73.01720793891117,1247183.3942171107,6
9237.809337043871,3666.556230953917,34.551827455140085,326.11448596825335,-70.95454751716134,1252945.5215256521,1
10148.677443506116,3840.4766359342884,29.653539191508532,252.83407469028683,-59.941272886401656,360134.54469859705,11
10149.59050786233,3840.4766359342884,29.653539191508532,251.23637457079184,-59.632015578947026,363975.0213345313,11
10149.36172018329,3840.4766359342884,29.653539191508532,250.63160254539574,-61.26526668272118,367815.49797046557,11
10148.40286519341,3840.4766359342884,29.653539191508532,251.2111691000316,-60.473615639874005,371655.97460639983,11
10147.980738476355,3840.4766359342884,29.653539191508532,251.67326778168695,-61.203465195772516,375496.4512423341,11
10148.473504343645,3840.4766359342884,29.653539191508532,251.1187004966085,-60.88509121255984,379336.92787826835,11
10149.11491960545,3840.4766359342884,29.653539191508532,253.13378742249802,-60.364033200668246,383177.4045142026,11
10148.52387728317,3840.4766359342884,29.653539191508532,251.34183350852277,-60.760207348153614,387017.8811501369,11
10149.065542597278,3840.4766359342884,29.653539191508532,251.4759625075767,-60.02017249294841,390858.35778607114,11
10149.081946331075,3840.4766359342884,29.653539191508532,251.35241691152808,-58.387862831965116,394698.8344220054,11
10148.927207204226,3840.4766359342884,29.653539191508532,251.28776093756355,-59.118126491143784,398539.31105793966,11
10149.28918527199,3840.4766359342884,29.653539191508532,250.80211733040466,-59.08311211746804,402379.7876938739,11
10148.618043415723,3840.4766359342884,29.653539191508532,250.93357710359723,-60.75606209499037,406220.2643298082,11
10149.341754156016,3840.4766359342884,29.653539191508532,252.3499263121802,-59.76163939578957,410060.74096574244,11
10149.091299829244,3840.4766359342884,29.653539191508532,250.28531786343737,-60.68752667160609,413901.2176016767,11
10148.457036798462,3840.4766359342884,29.653539191508532,248.98364514162327,-60.37600955571642,417741.69423761097,11
10148.904614221603,3840.4766359342884,29.653539191508532,253.33316882626875,-58.422161988277814,421582.1708735452,11
10149.331486976096,3840.4766359342884,29.653539191508532,253.244803761437,-58.594072058300654,425422.6475094795,11
10148.049882845598,3840.4766359342884,29.653539191508532,252.2277827031302,-59.273521289291104,429263.12414541375,11
10148.908977882713,3840.4766359342884,29.653539191508532,249.74512401137792,-59.3895744187755,433103.600781348,11
9993.585191899587,3321.393925123656,46.75089936423385,81.0784987459294,-79.4493155141267,730713.6393481153,9
9993.444727369382,3321.393925123656,46.75089936423385,81.11101662020681,-79.17187064464878,734035.0332732389,9
9993.398717206006,3321.393925123656,46.75089936423385,81.686563103429,-79.33730167710799,737356.4271983625,9
9993.882347813449,3321.393925123656,46.75089936423385,82.36177777452002,-79.7090450125291,740677.8211234862,9
9992.535944920686,3321.393925123656,46.75089936423385,81.7584308263478,-79.40742119510726,743999.2150486098,9
9993.845289227356,3321.393925123656,46.75089936423385,82.10730018221089,-78.85907745529435,747320.6089737334,9
9992.99726716474,3321.393925123656,46.75089936423385,80.24410843484293,-79.82124481199759,750642.002898857,9
9993.229205442924,3321.393925123656,46.75089936423385,79.39022708350102,-78.38156788364392,753963.3968239806,9
9994.024313396638,3321.393925123656,46.75089936423385,79.17486788613941,-81.0234973943098,757284.7907491042,9
9993.105622627878,3321.393925123656,46.75089936423385,80.53722626087523,-79.36237540946459,760606.1846742278,9
9992.954954377483,3321.393925123656,46.75089936423385,80.09598865702111,-78.33487550311779,763927.5785993515,9
9993.223049698383,3321.393925123656,46.75089936423385,80.5600652017819,-78.11825672863544,767248.9725244751,9
9992.736588418315,3321.393925123656,46.75089936423385,79.87796665980463,-79.43977002020853,770570.3664495987,9
9993.167370207373,3321.393925123656,46.75089936423385,81.65172406872901,-78.92693071664378,773891.7603747223,9
9993.24885376005,3321.393925123656,46.75089936423385,81.59530081795934,-80.19703564360444,777213.1542998459,9
9992.650419258476,3321.393925123656,46.75089936423385,81.86217209276928,-79.37982533259638,780534.5482249695,9
9993.400914265505,3321.393925123656,46.75089936423385,79.41253002088257,-80.12406822571386,783855.9421500931,9
9993.944300846717,3321.393925123656,46.75089936423385,81.6723403288576,-79.32773139231712,787177.3360752168,9
9993.344753579246,3321.393925123656,46.75089936423385,83.32825770237635,-77.62523230100923,790498.7300003404,9
9992.201031017104,3321.393925123656,46.75089936423385,79.9093060174408,-81.23669249884706,793820.123925464,9
10511.315173289651,2266.476449563268,12.222244155315021,155.43218640027214,-53.344929493250696,1240145.511857027,3
9339.824368907684,2266.476449563268,12.222244155315021,154.25874109182587,-53.67453590859044,1242411.9883065901,0
8557.84317630978,2266.476449563268,12.222244155315021,155.75216600916627,-53.2050612031025,1244678.4647561533,2
11176.515326423476,2266.476449563268,12.222244155315021,156.63710649296894,-53.30217202757519,1246944.9412057165,3
10510.618508314446,2266.476449563268,12.222244155315021,154.79748575577236,-51.89368415061419,1249211.4176552796,3
9340.109237352104,2266.476449563268,12.222244155315021,156.73603485041045,-51.848931519480715,1251477.8941048428,0
8556.272181613836,2266.476449563268,12.222244155315021,155.63109585003755,-53.9159198721766,1253744.370554406,2
11175.844299893697,2266.476449563268,12.222244155315021,155.5207257327002,-52.021969070979644,1256010.8470039691,3
10510.386790614446,2266.476449563268,12.222244155315021,153.02541186766695,-52.67700362752412,1258277.3234535323,3
9340.944244420043,2266.476449563268,12.222244155315021,155.1472853094492,-52.81061903437929,1260543.7999030955,0
8557.979372462818,2266.476449563268,12.222244155315021,155.94040614818115,-52.64067343234661,1262810.2763526586,2
11176.32181541384,2266.476449563268,12.222244155315021,155.600375461693,-53.99728889748626,1265076.7528022218,3
10510.161489706772,2266.476449563268,12.222244155315021,157.2369596412436,-52.67365111742439,1267343.229251785,3
9339.672506349634,2266.476449563268,12.222244155315021,155.25990386506314,-52.0764612017131,1269609.7057013481,0
8558.357636204419,2266.476449563268,12.222244155315021,155.87408419622716,-53.4456212956441,1271876.1821509113,2
11176.034056652237,2266.476449563268,12.222244155315021,156.4211279963246,-53.44033507074255,1274142.6586004745,3
10511.258335530187,2266.476449563268,12.222244155315021,153.02939415514123,-53.08741404077594,1276409.1350500376,3
9339.936528635084,2266.476449563268,12.222244155315021,156.62025707569506,-53.676008686371944,1278675.6114996008,0
8556.336908144734,2266.476449563268,12.222244155315021,155.08939636422753,-53.98295347707644,1280942.087949164,2
11176.026238747818,2266.476449563268,12.222244155315021,155.3434780744881,-54.17667951453149,1283208.5643987271,3
